Total Boletos,Estado de Pago,EsCompartido,Forma de Pago_AppExterna,Forma de Pago_PayPhone,Forma de Pago_Wallet,TipoShow_Cine,TipoShow_Concierto,TipoShow_Deporte,TipoShow_Donación,TipoShow_Ferias,TipoShow_Otro,TipoShow_Talleres,TipoShow_Teatro,Nombre Localidad 1,Show 1,Día_Domingo,Día_Jueves,Día_Lunes,Día_Martes,Día_Miércoles,Día_Sábado,Día_Viernes,Mes_Abril,Mes_Agosto,Mes_Enero,Mes_Febrero,Mes_Julio,Mes_Junio,Mes_Marzo,Mes_Mayo,Mes_Noviembre,Mes_Octubre,Mes_Septiembre,Periodo_Mañana,Periodo_Noche,Periodo_Tarde,Día_Show_Domingo,Día_Show_Jueves,Día_Show_Lunes,Día_Show_Martes,Día_Show_Miércoles,Día_Show_Sábado,Día_Show_Viernes,Mes_Show_Abril,Mes_Show_Agosto,Mes_Show_Diciembre,Mes_Show_Febrero,Mes_Show_Julio,Mes_Show_Junio,Mes_Show_Marzo,Mes_Show_Mayo,Mes_Show_Noviembre,Mes_Show_Octubre,Mes_Show_Septiembre,Periodo_Show_Mañana,Periodo_Show_Noche,Periodo_Show_Tarde
0.02040816326530612,1,1,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.061224489795918366,1,1,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5396125424153364,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.5535332762665228,-0.07468434955227041,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.5792107782373962,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.5792107782373962,-0.06195739202972728,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.5792107782373962,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.061224489795918366,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.061224489795918366,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5159299229033927,-0.057687563368697715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5792107782373962,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.057687563368697715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.057687563368697715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.08163265306122448,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.14285714285714285,1,0,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5159299229033927,-0.057687563368697715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.5535332762665228,-0.07468434955227041,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.5792107782373962,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.5792107782373962,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.5396125424153364,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,0,1,0,0,1,0,0,0,0,0,0.43153219451282687,-0.057687563368697715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.5159299229033927,-0.057687563368697715,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.5792107782373962,-0.06195739202972728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5792107782373962,-0.06195739202972728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.5535332762665228,-0.07468434955227041,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.061224489795918366,1,1,0,1,0,0,0,1,0,0,0,0,0,0.43153219451282687,-0.06195739202972728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.5535332762665228,-0.07468434955227041,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.061224489795918366,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.5396125424153364,-0.06195739202972728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.5159299229033927,-0.057687563368697715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.5535332762665228,-0.07468434955227041,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02040816326530612,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.5396125424153364,-0.06195739202972728,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04081632653061225,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.43153219451282687,-0.06085746728982685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
